ID,PAAC2_A,PAAC2_C,PAAC2_D,PAAC2_E,PAAC2_F,PAAC2_G,PAAC2_H,PAAC2_I,PAAC2_K,PAAC2_L,PAAC2_M,PAAC2_N,PAAC2_P,PAAC2_Q,PAAC2_R,PAAC2_S,PAAC2_T,PAAC2_V,PAAC2_W,PAAC2_Y,PAAC2_lam1,PAAC2_lam2
seq1219,0.0,4.6775,0.7796,0.0,0.7796,5.4571,1.5592,0.7796,2.3387,1.5592,0.0,0.7796,0.7796,0.0,3.8979,0.0,0.7796,0.7796,1.5592,3.1183,0.1223,0.0982
seq1220,0.8888,5.3325,0.0,0.8888,1.7775,4.4438,0.8888,0.8888,0.8888,0.8888,0.0,3.555,1.7775,1.7775,0.8888,4.4438,0.8888,0.8888,0.0,1.7775,0.0558,0.0554
seq1221,0.0,5.0384,0.8397,0.0,2.5192,8.3973,2.5192,3.3589,4.1986,0.8397,0.8397,3.3589,4.1986,2.5192,2.5192,0.8397,1.6795,0.0,0.0,2.5192,0.0887,0.0716
seq1222,0.0,0.0,0.0,0.8345,3.3378,2.5034,0.0,0.8345,5.0067,3.3378,0.8345,0.0,0.8345,0.0,0.8345,1.6689,0.8345,0.8345,0.0,0.0,0.0704,0.0951
seq1223,1.737,0.0,1.737,0.0,1.737,2.6056,0.0,1.737,2.6056,2.6056,0.0,0.8685,0.8685,0.0,0.0,5.2111,0.0,0.8685,0.8685,0.0,0.0594,0.0721
seq1224,1.7135,0.0,0.0,0.0,1.7135,2.5703,0.0,2.5703,1.7135,1.7135,0.8568,0.8568,0.8568,0.0,0.0,1.7135,0.0,0.8568,0.0,0.0,0.0604,0.0829
seq1225,0.0,0.0,0.0,0.0,0.0,6.7073,0.0,0.0,2.5152,5.8689,0.0,1.6768,0.8384,0.0,0.8384,0.0,0.8384,2.5152,0.0,0.0,0.0713,0.0903
seq1226,2.5525,7.6574,3.4033,5.1049,2.5525,0.8508,0.8508,2.5525,5.9558,5.1049,0.8508,2.5525,2.5525,2.5525,0.8508,1.7016,4.2541,3.4033,0.0,0.8508,0.0686,0.0806
seq1227,2.5609,7.6828,1.7073,5.1219,0.8536,0.8536,0.8536,1.7073,8.5364,6.8291,1.7073,0.8536,1.7073,0.8536,0.8536,2.5609,3.4146,0.8536,0.0,0.8536,0.0647,0.0817
seq1228,0.9253,0.0,0.0,0.0,0.0,0.0,0.9253,0.9253,0.0,0.9253,0.0,0.9253,2.7758,0.9253,0.0,0.9253,0.9253,2.7758,0.0,0.0,0.0347,0.0401
seq1229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9902,0.0,0.0,0.0,0.0,0.0,0.0,3.3171,0.0,0.0,1.3268,1.3268,0.0,0.2141,0.1225
seq1230,0.7773,0.0,0.0,0.7773,0.7773,0.7773,0.0,0.7773,2.3318,0.0,0.0,0.0,0.0,0.0,0.0,1.5545,0.0,1.5545,0.7773,0.0,0.1165,0.1062
seq1231,1.664,0.0,0.832,0.0,0.832,0.832,0.0,3.3281,0.832,1.664,0.0,0.0,0.0,0.832,0.0,4.1601,0.0,0.0,0.832,0.0,0.0674,0.1006
seq1232,2.5075,0.0,0.8358,0.0,1.6717,2.5075,3.3434,0.8358,0.8358,1.6717,0.8358,0.0,0.0,0.0,0.8358,0.8358,0.0,0.8358,0.8358,0.0,0.0766,0.0876
seq1233,0.0,3.2601,0.815,0.0,0.0,0.815,0.0,0.815,0.0,0.815,0.0,0.815,2.4451,1.63,5.7052,0.0,0.0,0.815,0.0,1.63,0.0773,0.1077
seq1234,0.8065,3.226,1.613,0.0,3.226,1.613,1.613,2.4195,5.6456,4.8391,1.613,4.8391,2.4195,1.613,7.2586,2.4195,2.4195,2.4195,0.8065,0.8065,0.1057,0.0878
seq1235,5.0086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6782,0.0,0.0,0.0,2.5043,0.0,0.0,0.0,2.5043,0.8348,0.0,0.0,0.1032,0.062
seq1236,7.804,0.0,0.0,0.0,0.0,1.7342,0.0,0.0,8.6712,0.0,0.0,0.0,3.4685,0.0,0.0,0.8671,0.0,0.8671,0.0,0.0,0.048,0.0849
seq1237,1.6506,0.8253,1.6506,0.0,0.0,2.4759,0.8253,2.4759,4.1265,2.4759,0.0,0.0,1.6506,0.0,1.6506,1.6506,1.6506,1.6506,1.6506,0.0,0.0732,0.1015
seq1238,2.6006,4.3344,0.0,0.8669,0.0,2.6006,1.7338,0.8669,1.7338,1.7338,0.0,3.4675,0.0,0.0,0.0,2.6006,0.8669,0.8669,1.7338,0.0,0.061,0.0721
seq1239,6.394,3.6537,0.0,0.0,0.0,2.7403,0.0,2.7403,2.7403,0.9134,0.0,0.0,1.8269,0.9134,1.8269,4.5671,5.4806,0.9134,0.0,0.0,0.0357,0.0509
seq1240,3.8839,0.0,0.0,3.1071,0.7768,3.8839,0.7768,1.5535,3.8839,5.4374,0.7768,1.5535,0.0,0.7768,2.3303,2.3303,0.7768,1.5535,3.8839,1.5535,0.1135,0.1097
seq1241,11.5196,0.0,1.6457,5.7598,0.8228,11.5196,1.6457,4.1141,10.6967,12.3424,1.6457,4.937,4.1141,3.2913,9.0511,4.937,2.4685,8.2283,0.0,2.4685,0.0883,0.0889
seq1242,5.4649,0.0,2.3421,3.1228,1.5614,13.272,1.5614,4.6842,8.5878,6.2456,1.5614,1.5614,0.7807,1.5614,10.9299,1.5614,5.4649,7.0264,0.0,3.1228,0.0964,0.1229
seq1243,10.7816,0.0,2.4881,5.8055,1.6587,5.8055,2.4881,4.9761,16.587,4.9761,2.4881,2.4881,4.9761,2.4881,6.6348,11.6109,6.6348,7.4642,0.0,4.1468,0.0768,0.0939
seq1244,14.4108,1.6012,3.2024,5.6042,3.2024,5.6042,1.6012,5.6042,10.4078,9.6072,2.4018,0.8006,4.8036,6.4048,14.4108,4.003,8.006,4.8036,0.0,2.4018,0.0936,0.1058
seq1245,5.5242,0.0,0.7892,0.0,0.7892,4.735,1.5783,0.7892,4.735,1.5783,0.7892,0.0,0.7892,0.7892,3.1567,2.3675,0.0,1.5783,0.0,0.0,0.1099,0.1009
seq1246,4.8278,0.0,0.0,0.8046,2.4139,2.4139,0.8046,4.0231,7.2416,4.0231,1.6093,0.8046,0.0,3.2185,0.0,1.6093,1.6093,0.8046,3.2185,1.6093,0.0975,0.0979
seq1247,0.8302,5.8112,1.6603,4.1508,3.3207,4.1508,0.0,0.8302,3.3207,4.1508,0.0,2.4905,2.4905,1.6603,4.1508,2.4905,0.0,0.8302,0.0,0.0,0.1017,0.0682
seq1248,0.0,0.0,0.0,0.834,0.0,1.6679,0.0,0.0,1.6679,0.834,0.0,0.0,0.0,0.0,1.6679,1.6679,0.0,0.834,0.0,1.6679,0.0871,0.0789
seq1249,0.8255,0.0,0.0,0.8255,1.651,4.9529,0.0,1.651,2.4764,1.651,0.8255,1.651,1.651,2.4764,0.0,0.8255,0.8255,3.3019,1.651,0.0,0.0866,0.0879
seq1250,0.804,1.608,0.804,0.804,0.804,4.0201,0.0,2.4121,4.0201,3.2161,0.0,0.0,0.0,0.0,0.804,0.804,1.608,0.804,0.804,0.0,0.0977,0.0983
seq1251,0.0,1.5997,0.0,0.0,1.5997,0.7999,0.0,1.5997,0.7999,1.5997,0.0,0.0,1.5997,0.0,1.5997,0.0,0.7999,0.7999,0.0,0.0,0.1022,0.098
seq1252,0.8275,1.655,0.0,0.0,0.8275,2.4824,0.0,0.0,3.3099,0.0,0.0,0.0,3.3099,0.8275,0.0,0.8275,0.8275,0.0,0.8275,0.8275,0.0742,0.0984
seq1253,0.8454,0.0,0.0,0.0,0.8454,3.3816,0.0,0.8454,1.6908,3.3816,0.8454,0.0,0.0,0.0,0.0,0.0,0.8454,0.0,0.0,0.0,0.0635,0.0911
seq1254,0.0,2.4645,0.0,0.0,0.0,1.643,0.0,0.8215,2.4645,0.8215,0.0,1.643,0.0,0.0,0.8215,1.643,0.8215,1.643,1.643,0.8215,0.1293,0.0492
seq1255,3.2067,1.6033,0.8017,0.0,1.6033,2.405,0.8017,2.405,0.0,0.8017,0.0,1.6033,0.8017,0.8017,2.405,1.6033,0.0,0.0,0.8017,0.0,0.1052,0.0931
seq1256,0.8275,0.0,0.0,0.0,0.8275,3.3099,3.3099,2.4824,0.8275,4.1374,0.0,0.0,0.0,0.0,1.6549,0.0,0.0,1.6549,0.0,0.0,0.075,0.0975
seq1257,2.4851,4.9702,2.4851,1.6567,0.8284,4.1418,1.6567,1.6567,4.1418,1.6567,0.8284,1.6567,1.6567,3.3135,1.6567,0.0,0.8284,4.1418,0.8284,3.3135,0.0742,0.0974
seq1258,16.3858,0.0,5.1745,15.5234,1.7248,15.5234,0.8624,1.7248,12.9362,3.4496,3.4496,2.5872,4.3121,5.1745,0.0,3.4496,8.6241,16.3858,0.0,3.4496,0.0634,0.0742
seq1259,0.0,0.0,0.0,0.0,4.662,2.331,0.0,0.0,0.0,0.0,0.0,0.0,13.2089,0.0,5.439,0.777,0.0,0.0,0.777,1.554,0.1103,0.1127
seq1260,0.8904,0.0,0.0,0.0,0.8904,0.0,1.7807,0.0,0.8904,5.3421,0.0,0.8904,0.0,0.0,0.0,2.6711,0.8904,1.7807,0.0,0.0,0.0611,0.0485
seq1261,13.4769,4.2115,13.4769,3.3692,0.8423,9.2654,2.5269,4.2115,7.5808,13.4769,1.6846,4.2115,4.2115,8.4231,7.5808,5.0539,3.3692,8.4231,2.5269,0.0,0.0758,0.0819
seq1262,0.0,0.0,0.0,0.0,1.3641,0.0,0.0,0.6821,0.0,0.0,0.0,0.0,0.0,0.0,4.0924,0.0,0.0,0.0,2.7282,0.0,0.2071,0.1108
seq1263,0.0,0.0,0.0,0.0,0.6996,0.0,0.0,0.0,4.1974,2.7983,0.0,0.0,0.6996,0.6996,3.4978,0.0,0.0,2.0987,1.3991,0.6996,0.1223,0.1782
seq1264,4.1595,0.0,0.8319,3.3276,1.6638,2.4957,0.8319,1.6638,3.3276,1.6638,0.8319,1.6638,1.6638,0.0,0.8319,0.8319,4.9914,1.6638,0.0,2.4957,0.0728,0.0953
seq1265,4.9837,0.0,0.8306,4.153,1.6612,0.8306,0.8306,0.8306,3.3224,2.4918,0.8306,0.0,0.8306,3.3224,0.8306,0.8306,4.9837,0.0,0.8306,1.6612,0.0729,0.0965
seq1266,0.8432,0.0,0.0,0.0,0.8432,0.8432,1.6863,0.8432,2.5295,5.059,0.0,0.0,0.8432,0.0,0.0,0.0,0.0,0.8432,0.0,0.0,0.0662,0.0907
seq1267,1.6757,0.0,0.0,0.0,0.0,0.8379,0.8379,0.8379,2.5136,3.3515,0.8379,0.0,0.8379,0.0,0.0,0.8379,0.0,2.5136,0.0,0.0,0.0785,0.0836
seq1268,0.0,0.0,0.0,0.9021,0.0,0.0,0.9021,0.9021,0.0,4.5106,0.0,1.8043,1.8043,1.8043,0.0,0.0,0.9021,0.9021,0.0,0.9021,0.0413,0.0565
seq1269,1.7125,0.0,0.0,1.7125,0.0,1.7125,0.0,0.8563,0.0,0.8563,0.8563,0.8563,0.0,0.0,0.0,0.8563,0.8563,0.8563,0.0,1.7125,0.0631,0.0807
seq1270,1.5657,1.5657,0.0,0.7828,1.5657,3.9142,1.5657,1.5657,0.0,0.7828,0.0,0.7828,1.5657,0.0,3.9142,2.3485,0.7828,1.5657,0.7828,0.0,0.1174,0.0998
seq1271,0.0,3.3151,0.8288,0.0,1.6576,4.9727,1.6576,2.4864,0.0,0.8288,0.8288,0.8288,1.6576,4.1439,4.1439,0.8288,1.6576,0.8288,0.0,0.0,0.0833,0.0879
seq1272,0.8463,0.0,0.8463,0.0,0.0,2.5389,0.0,0.0,0.0,4.2315,0.0,2.5389,0.0,0.0,0.8463,0.8463,0.8463,0.8463,0.0,0.0,0.0768,0.0769
seq1273,2.6271,0.0,0.0,0.0,0.8757,1.7514,0.0,0.8757,0.8757,4.3785,0.0,0.0,0.0,0.8757,0.0,0.8757,0.8757,0.8757,0.0,0.0,0.061,0.0633
seq1274,5.1958,3.4639,3.4639,7.7937,2.5979,10.3916,1.7319,5.1958,8.6596,8.6596,0.0,7.7937,4.3298,4.3298,0.866,14.7214,7.7937,20.7831,0.866,5.1958,0.0704,0.0636
seq1275,6.0688,0.0,0.867,0.867,0.867,2.6009,1.7339,0.867,1.7339,3.4679,0.867,1.7339,1.7339,0.867,1.7339,3.4679,4.3349,1.7339,0.867,2.6009,0.0673,0.0657
seq1276,0.0,0.0,3.4972,5.2458,0.8743,0.0,0.0,1.7486,6.9944,1.7486,0.8743,1.7486,1.7486,1.7486,0.0,5.2458,5.2458,0.8743,0.0,0.0,0.068,0.0577
seq1277,3.4032,0.0,1.7016,0.8508,0.8508,3.4032,0.0,0.0,6.8064,0.0,0.0,2.5524,0.8508,0.8508,1.7016,2.5524,1.7016,1.7016,0.0,0.0,0.0761,0.0731
seq1278,0.7708,0.0,0.0,0.0,2.3125,3.8542,0.0,2.3125,6.1668,3.0834,0.0,0.0,2.3125,0.0,5.3959,0.7708,0.0,2.3125,0.0,0.0,0.0926,0.1365
seq1279,1.5934,0.0,0.0,0.0,1.5934,1.5934,0.0,0.7967,3.1867,3.1867,0.0,0.7967,0.7967,0.0,1.5934,0.0,0.7967,0.7967,0.7967,0.0,0.0802,0.1231
seq1280,2.2723,0.0,0.0,0.0,0.0,3.0297,0.7574,0.7574,0.7574,3.7872,0.0,1.5149,0.0,0.7574,3.0297,0.0,0.7574,0.0,2.2723,0.0,0.1305,0.11199999999999999
seq1281,2.4932,1.6621,0.0,0.8311,0.0,2.4932,0.0,1.6621,4.9864,3.3242,0.0,2.4932,0.0,0.0,0.8311,0.8311,0.8311,4.1553,0.0,0.0,0.0835,0.0855
seq1282,3.0698,0.0,0.7675,0.7675,0.7675,3.8373,0.7675,3.0698,2.3024,2.3024,1.5349,0.7675,0.7675,1.5349,2.3024,0.7675,0.7675,1.5349,3.8373,1.5349,0.1268,0.1057
seq1283,1.7529,1.7529,0.8765,1.7529,0.8765,1.7529,0.0,0.8765,6.1352,0.8765,0.8765,1.7529,1.7529,0.0,0.8765,1.7529,0.0,1.7529,0.0,0.0,0.0562,0.0674
seq1284,4.0492,4.8591,1.6197,0.0,0.8098,4.0492,1.6197,0.8098,0.8098,2.4295,0.8098,0.8098,0.8098,0.0,4.0492,0.8098,0.8098,1.6197,0.8098,0.0,0.0919,0.0983
seq1285,0.7223,0.0,0.0,0.0,0.0,0.0,0.0,1.4446,0.0,0.7223,0.7223,0.0,7.2232,0.7223,6.5009,0.7223,0.7223,0.0,2.167,3.6116,0.1406,0.13699999999999998
seq1286,0.0,0.0,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.7521,0.0,0.0,3.0084,0.0,4.5127,3.0084,2.2563,0.0,1.5042,1.5042,0.1369,0.111
seq1287,0.0,0.0,0.0,0.7565,0.7565,0.0,0.0,2.2694,0.7565,1.5129,0.0,0.7565,0.7565,0.0,7.5645,0.0,1.5129,0.7565,0.0,0.7565,0.1138,0.1298
seq1288,0.0,0.0,0.8126,0.0,0.0,2.4377,0.0,0.8126,0.8126,2.4377,0.0,0.8126,1.6251,0.8126,7.3131,0.8126,1.6251,0.0,0.8126,1.6251,0.0974,0.09
seq1289,0.7358,0.0,0.7358,0.0,0.0,0.7358,0.0,2.2075,0.7358,0.7358,0.0,0.7358,5.1508,0.7358,5.8866,0.7358,1.4717,0.0,2.9433,0.0,0.14800000000000002,0.1161
seq1290,0.0,0.0,0.8216,0.0,0.0,13.1457,0.0,0.0,0.8216,0.0,0.0,0.0,0.0,0.0,0.8216,2.4648,0.0,0.8216,4.108,0.0,0.0781,0.1003
seq1291,0.8097,0.8097,0.0,1.6194,2.429,1.6194,0.8097,2.429,4.8581,0.8097,0.8097,1.6194,2.429,0.8097,0.8097,0.0,2.429,0.8097,1.6194,2.429,0.1072,0.0831
seq1292,0.0,3.3812,0.8453,0.0,1.6906,3.3812,0.8453,0.8453,0.8453,3.3812,0.0,1.6906,9.2982,0.8453,2.5359,0.8453,1.6906,1.6906,0.8453,0.8453,0.0772,0.0775
seq1293,0.8442,3.3769,0.8442,0.8442,2.5327,4.2211,0.8442,0.8442,0.8442,4.2211,0.0,0.8442,10.1306,0.8442,3.3769,2.5327,0.0,2.5327,0.8442,1.6884,0.078,0.0778
seq1294,5.1776,1.7259,0.8629,0.0,0.8629,1.7259,0.0,0.8629,0.8629,1.7259,0.0,2.5888,0.8629,0.8629,1.7259,1.7259,5.1776,3.4517,0.0,1.7259,0.0641,0.073
seq1295,3.3958,1.6979,0.0,0.849,0.849,1.6979,0.0,0.849,1.6979,3.3958,0.849,0.849,0.849,1.6979,0.849,0.849,1.6979,1.6979,0.849,0.0,0.0763,0.0747
seq1296,0.0,0.0,0.0,0.0,0.7563,0.0,0.0,0.7563,2.269,0.7563,0.0,0.7563,0.7563,0.0,2.269,1.5126,0.7563,2.269,1.5126,0.0,0.1038,0.1399
seq1297,0.7426,0.7426,0.0,0.0,2.2277,0.0,0.0,0.0,0.0,1.4851,0.0,0.7426,0.7426,1.4851,4.4554,0.0,1.4851,0.0,0.7426,0.0,0.1443,0.1131
seq1298,0.0,0.0,0.0,0.0,2.3027,0.7676,2.3027,0.0,1.5351,2.3027,0.0,0.0,0.0,0.0,3.0702,0.7676,0.7676,0.7676,0.0,0.7676,0.0969,0.1355
seq1299,0.0,0.0,0.0,0.0,0.7275,0.0,0.0,0.0,0.7275,0.7275,0.7275,0.0,0.0,0.0,2.1824,0.7275,0.7275,0.7275,1.455,0.0,0.1795,0.09300000000000001
seq1300,1.4302,0.7151,0.0,0.0,0.7151,0.0,0.0,0.0,0.7151,0.7151,0.0,0.7151,0.0,0.0,2.8605,2.1453,0.0,0.7151,2.1453,0.0,0.1653,0.1196
seq1301,0.0,0.0,0.0,0.0,0.7387,0.0,0.0,0.7387,0.0,0.7387,0.0,0.0,1.4774,0.0,5.171,0.7387,0.7387,2.9549,0.7387,0.0,0.1274,0.1339
seq1302,0.0,0.0,0.0,0.0,1.5781,0.789,0.789,3.1562,2.3671,0.789,0.0,0.0,0.0,0.789,0.789,1.5781,0.0,0.0,0.789,0.789,0.1078,0.1032
seq1303,0.685,0.685,0.0,0.0,0.0,0.685,0.0,0.0,0.685,0.0,0.0,0.0,0.0,0.685,3.4251,0.0,0.685,0.685,2.7401,0.685,0.1409,0.1741
seq1304,1.4968,0.0,0.0,0.0,0.0,0.7484,0.7484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2451,0.7484,0.7484,0.0,1.4968,0.7484,0.1721,0.0795
seq1305,0.0,0.7765,0.7765,0.0,1.5529,1.5529,0.0,1.5529,3.1058,0.7765,0.0,0.7765,0.0,0.0,2.3294,0.7765,0.0,0.7765,0.0,0.7765,0.1409,0.0827
seq1306,0.0,0.0,0.0,0.0,0.0,0.8716,0.0,0.0,4.3582,1.7433,0.0,0.8716,0.0,0.8716,0.8716,0.0,3.4866,0.8716,0.0,0.0,0.0448,0.0835
seq1307,0.0,1.5172,0.0,0.0,0.7586,0.0,0.0,0.7586,0.7586,1.5172,0.7586,0.0,0.0,0.7586,3.0343,1.5172,1.5172,0.0,0.7586,0.7586,0.1243,0.1171
seq1308,0.7384,0.7384,0.0,0.0,0.0,0.7384,0.0,0.7384,0.0,1.4768,0.0,0.7384,0.0,0.0,3.6919,0.7384,1.4768,0.0,0.0,0.0,0.122,0.1396
seq1309,0.7657,0.0,0.0,0.0,0.0,0.0,0.0,2.297,1.5314,0.7657,1.5314,0.0,0.0,0.0,2.297,2.297,0.7657,0.0,0.7657,0.0,0.1251,0.1092
seq1310,0.0,0.7959,0.0,0.0,0.0,0.7959,0.0,0.0,1.5918,3.1837,0.0,0.0,0.0,0.0,2.3877,1.5918,0.0,1.5918,0.0,0.0,0.1042,0.0999
seq1311,0.7741,2.3222,0.0,0.0,0.7741,0.7741,0.0,0.7741,1.5482,0.7741,0.0,0.0,0.7741,0.0,1.5482,0.0,1.5482,0.0,0.7741,0.0,0.0905,0.1354
seq1312,0.0,0.0,0.0,0.0,0.0,1.6191,0.8096,2.4287,1.6191,3.2382,0.8096,0.0,0.0,0.0,1.6191,1.6191,0.0,0.8096,0.8096,0.0,0.1083,0.0822
seq1313,1.4241,0.0,0.0,0.0,0.0,1.4241,0.0,0.0,0.0,1.4241,0.0,0.0,0.0,0.0,2.8483,0.7121,0.7121,0.7121,0.7121,0.7121,0.1549,0.133
seq1314,0.0,0.0,0.0,0.0,0.7942,3.1769,0.0,0.7942,4.7654,3.1769,0.7942,0.0,0.0,0.0,2.3827,0.0,0.0,0.0,0.0,1.5885,0.1022,0.1036
seq1315,0.8151,0.8151,0.8151,0.0,1.6303,0.0,0.0,0.0,3.2605,3.2605,0.8151,0.8151,0.0,0.0,1.6303,0.0,0.0,0.8151,0.0,0.0,0.0986,0.0863
seq1316,12.4983,0.0,0.8927,0.0,0.8927,6.2492,0.8927,1.7855,1.7855,8.0346,0.0,0.0,0.8927,1.7855,0.0,3.5709,5.3564,5.3564,1.7855,0.0,0.0513,0.055999999999999994
seq1317,8.7465,3.4986,0.0,0.0,0.0,5.2479,0.8746,0.8746,0.0,0.8746,0.0,6.1225,0.8746,0.0,1.7493,2.6239,1.7493,3.4986,0.0,1.7493,0.0574,0.068
seq1318,1.6856,6.7426,0.8428,0.0,0.0,3.3713,0.0,2.5285,0.8428,0.0,0.0,0.0,1.6856,1.6856,2.5285,6.7426,0.0,0.0,0.8428,2.5285,0.073,0.0841
seq1319,4.3973,7.0357,0.8795,0.0,0.0,3.5179,0.0,0.8795,0.8795,0.8795,0.0,1.7589,7.0357,2.6384,2.6384,0.8795,1.7589,1.7589,0.0,4.3973,0.0604,0.0601
seq1320,4.2263,6.7622,0.8453,0.8453,0.0,2.5358,0.8453,2.5358,0.8453,0.8453,0.0,2.5358,4.2263,1.6905,4.2263,5.0716,0.8453,0.8453,0.0,3.3811,0.0697,0.0851
seq1321,0.0,0.0,0.0,0.0,2.2585,0.7528,0.0,3.0113,0.0,0.7528,0.0,0.0,9.0338,0.0,7.5282,0.0,0.0,0.0,0.0,0.7528,0.1338,0.1134
seq1322,0.0,0.0,0.7692,0.0,1.5384,0.7692,0.0,2.3075,0.7692,1.5384,0.0,0.7692,7.6918,0.0,4.6151,0.7692,0.0,0.0,3.0767,0.0,0.1078,0.1231
seq1323,0.0,0.0,0.0,0.0,4.5056,2.2528,0.0,4.5056,7.5093,0.0,0.0,0.0,0.7509,0.0,2.2528,0.0,1.5019,0.0,0.0,0.0,0.1021,0.147
seq1324,1.5621,0.0,0.0,0.0,3.1242,3.1242,1.5621,1.5621,3.9052,1.5621,0.781,0.781,0.0,0.0,3.1242,1.5621,0.0,0.0,0.0,0.0,0.0922,0.1267
seq1325,2.1083,0.0,0.0,0.0,1.4056,3.5139,0.0,1.4056,0.0,1.4056,0.0,0.0,0.0,0.0,6.325,0.7028,0.7028,0.7028,1.4056,0.7028,0.1495,0.1478
seq1326,0.8906,0.0,0.0,0.0,1.7812,1.7812,1.7812,1.7812,0.0,2.6718,0.0,0.0,0.0,0.8906,0.0,0.0,0.0,0.0,0.0,0.0,0.0464,0.063
seq1327,0.8121,0.0,0.0,0.0,4.0606,0.8121,0.8121,1.6242,2.4364,1.6242,0.0,0.8121,0.8121,0.8121,1.6242,0.8121,0.8121,0.0,0.0,0.0,0.0775,0.1104
seq1328,1.6474,0.0,0.0,2.4711,0.0,0.8237,0.0,0.8237,7.4134,4.9422,0.0,5.7659,0.0,0.0,1.6474,1.6474,0.0,1.6474,0.0,0.8237,0.0846,0.0917
seq1329,1.6611,0.0,0.0,1.6611,0.8306,2.4917,0.0,0.8306,0.0,1.6611,0.0,0.8306,0.8306,0.0,1.6611,0.8306,0.8306,1.6611,0.0,0.8306,0.0594,0.1101
seq1330,0.0,0.0,0.8535,0.0,0.0,2.5606,0.0,0.0,1.7071,0.8535,0.8535,0.8535,0.0,0.8535,5.9747,0.0,1.7071,0.8535,1.7071,0.0,0.0767,0.0698
seq1331,6.2499,0.0,0.7812,3.125,2.3437,1.5625,0.0,0.7812,5.4687,3.9062,0.7812,0.7812,3.125,0.0,3.9062,2.3437,0.0,0.7812,0.7812,1.5625,0.1059,0.1129
seq1332,0.757,0.0,0.0,1.5141,1.5141,0.757,0.0,0.757,3.0282,0.757,0.0,0.757,0.0,0.757,0.0,0.0,0.0,0.0,0.757,0.0,0.1105,0.1324
seq1333,0.0,0.0,0.0,0.0,0.8025,0.8025,0.8025,1.605,0.8025,1.605,0.0,1.605,0.0,0.0,0.8025,0.8025,0.0,0.8025,0.0,1.605,0.111,0.0865
seq1334,0.8932,0.8932,0.8932,0.0,0.0,1.7864,0.8932,0.0,0.0,0.8932,0.8932,0.0,0.0,0.0,0.0,0.0,1.7864,0.0,0.0,0.8932,0.0432,0.0636
seq1335,2.2826,0.0,0.0,0.0,2.2826,2.2826,0.0,0.7609,6.0868,3.8043,0.0,0.7609,1.5217,1.5217,6.0868,0.7609,0.7609,1.5217,0.0,2.2826,0.1084,0.1308
seq1336,0.8202,0.0,0.0,0.0,3.2807,2.4605,4.1009,2.4605,0.8202,1.6404,0.8202,0.8202,0.0,0.0,4.1009,0.0,0.0,0.8202,0.0,0.0,0.0785,0.1014
seq1337,3.2268,0.0,0.0,3.2268,1.6134,2.4201,0.0,0.8067,4.8402,0.8067,0.0,0.0,0.8067,0.8067,4.0335,0.8067,1.6134,5.6469,0.8067,0.0,0.0836,0.1097
seq1338,4.0345,0.0,0.8069,5.6483,0.8069,2.4207,0.8069,1.6138,8.8758,2.4207,0.0,0.0,0.8069,1.6138,4.0345,0.8069,1.6138,7.262,0.8069,0.0,0.0847,0.1084
seq1339,4.9834,0.0,0.0,0.0,2.1357,1.4238,0.7119,0.0,1.4238,0.7119,0.0,0.7119,0.0,0.0,2.1357,0.0,0.0,0.0,1.4238,0.0,0.1303,0.1578
seq1340,6.1008,6.1008,2.6146,1.7431,0.8715,3.4862,0.8715,1.7431,7.8439,1.7431,5.2292,3.4862,5.2292,1.7431,3.4862,4.3577,12.2016,6.9723,1.7431,1.7431,0.0621,0.0663
seq1341,2.615,5.23,0.8717,0.8717,0.0,5.23,1.7433,2.615,6.1017,0.8717,0.0,3.4867,2.615,1.7433,0.0,5.23,1.7433,0.8717,0.8717,2.615,0.0627,0.0656
seq1342,9.004,0.0,9.004,6.5483,5.7298,22.1007,4.0927,4.9113,5.7298,7.3669,1.6371,4.9113,4.9113,5.7298,9.004,9.8225,6.5483,7.3669,3.2742,4.0927,0.0898,0.0917
seq1343,2.4885,4.9769,4.1474,1.659,0.8295,2.4885,0.0,0.0,9.9539,2.4885,0.0,4.1474,0.8295,0.8295,0.8295,2.4885,2.4885,0.8295,1.659,2.4885,0.0916,0.0789
seq1344,0.8364,1.6728,0.0,0.0,0.8364,2.5091,1.6728,1.6728,5.0183,2.5091,0.0,1.6728,0.0,0.0,1.6728,3.3455,0.8364,2.5091,0.0,0.8364,0.0819,0.0817
seq1345,0.0,0.0,0.0,0.0,3.2635,0.8159,0.8159,0.0,1.6318,3.2635,0.0,0.8159,1.6318,0.0,0.8159,0.8159,0.8159,0.8159,0.8159,0.0,0.0911,0.09300000000000001
seq1346,0.0,5.9562,0.8509,3.4036,0.8509,1.7018,1.7018,0.0,5.9562,0.8509,0.8509,0.0,0.0,0.8509,4.2545,3.4036,2.5527,0.0,0.0,0.0,0.0705,0.0786
seq1347,0.0,6.8671,2.5752,0.8584,0.8584,5.1503,0.8584,1.7168,1.7168,0.8584,0.0,0.8584,2.5752,0.8584,0.0,3.4335,0.8584,0.8584,0.8584,0.8584,0.0597,0.0819
