ID,PAAC1_A,PAAC1_C,PAAC1_D,PAAC1_E,PAAC1_F,PAAC1_G,PAAC1_H,PAAC1_I,PAAC1_K,PAAC1_L,PAAC1_M,PAAC1_N,PAAC1_P,PAAC1_Q,PAAC1_R,PAAC1_S,PAAC1_T,PAAC1_V,PAAC1_W,PAAC1_Y,PAAC1_lam1
seq1239,6.7368,3.8496,0.0,0.0,0.0,2.8872,0.0,2.8872,2.8872,0.9624,0.0,0.0,1.9248,0.9624,1.9248,4.812,5.7744,0.9624,0.0,0.0,0.0376
seq1240,4.3624,0.0,0.0,3.4899,0.8725,4.3624,0.8725,1.745,4.3624,6.1074,0.8725,1.745,0.0,0.8725,2.6174,2.6174,0.8725,1.745,4.3624,1.745,0.1275
seq1241,12.6439,0.0,1.8063,6.322,0.9031,12.6439,1.8063,4.5157,11.7408,13.547,1.8063,5.4188,4.5157,3.6125,9.9345,5.4188,2.7094,9.0314,0.0,2.7094,0.0969
seq1242,6.2309,0.0,2.6704,3.5605,1.7802,15.1321,1.7802,5.3407,9.7914,7.121,1.7802,1.7802,0.8901,1.7802,12.4617,1.7802,6.2309,8.0111,0.0,3.5605,0.1099
seq1243,11.8983,0.0,2.7458,6.4068,1.8305,6.4068,2.7458,5.4915,18.3051,5.4915,2.7458,2.7458,5.4915,2.7458,7.322,12.8136,7.322,8.2373,0.0,4.5763,0.0847
seq1244,16.1165,1.7907,3.5814,6.2675,3.5814,6.2675,1.7907,6.2675,11.6397,10.7443,2.6861,0.8954,5.3722,7.1629,16.1165,4.4768,8.9536,5.3722,0.0,2.6861,0.1046
seq1245,6.1443,0.0,0.8778,0.0,0.8778,5.2665,1.7555,0.8778,5.2665,1.7555,0.8778,0.0,0.8778,0.8778,3.511,2.6333,0.0,1.7555,0.0,0.0,0.1222
seq1246,5.3515,0.0,0.0,0.8919,2.6757,2.6757,0.8919,4.4596,8.0272,4.4596,1.7838,0.8919,0.0,3.5676,0.0,1.7838,1.7838,0.8919,3.5676,1.7838,0.1081
seq1247,0.8909,6.2363,1.7818,4.4545,3.5636,4.4545,0.0,0.8909,3.5636,4.4545,0.0,2.6727,2.6727,1.7818,4.4545,2.6727,0.0,0.8909,0.0,0.0,0.1091
seq1248,0.0,0.0,0.0,0.9054,0.0,1.8108,0.0,0.0,1.8108,0.9054,0.0,0.0,0.0,0.0,1.8108,1.8108,0.0,0.9054,0.0,1.8108,0.0946
seq1249,0.905,0.0,0.0,0.905,1.8101,5.4303,0.0,1.8101,2.7151,1.8101,0.905,1.8101,1.8101,2.7151,0.0,0.905,0.905,3.6202,1.8101,0.0,0.095
seq1250,0.8916,1.7833,0.8916,0.8916,0.8916,4.4581,0.0,2.6749,4.4581,3.5665,0.0,0.0,0.0,0.0,0.8916,0.8916,1.7833,0.8916,0.8916,0.0,0.1084
seq1251,0.0,1.7735,0.0,0.0,1.7735,0.8867,0.0,1.7735,0.8867,1.7735,0.0,0.0,1.7735,0.0,1.7735,0.0,0.8867,0.8867,0.0,0.0,0.1133
seq1252,0.9178,1.8355,0.0,0.0,0.9178,2.7533,0.0,0.0,3.671,0.0,0.0,0.0,3.671,0.9178,0.0,0.9178,0.9178,0.0,0.9178,0.9178,0.0822
seq1253,0.9301,0.0,0.0,0.0,0.9301,3.7206,0.0,0.9301,1.8603,3.7206,0.9301,0.0,0.0,0.0,0.0,0.0,0.9301,0.0,0.0,0.0,0.0699
seq1254,0.0,2.592,0.0,0.0,0.0,1.728,0.0,0.864,2.592,0.864,0.0,1.728,0.0,0.0,0.864,1.728,0.864,1.728,1.728,0.864,0.136
seq1255,3.5361,1.768,0.884,0.0,1.768,2.6521,0.884,2.6521,0.0,0.884,0.0,1.768,0.884,0.884,2.6521,1.768,0.0,0.0,0.884,0.0,0.11599999999999999
seq1256,0.9169,0.0,0.0,0.0,0.9169,3.6675,3.6675,2.7506,0.9169,4.5843,0.0,0.0,0.0,0.0,1.8337,0.0,0.0,1.8337,0.0,0.0,0.0831
seq1257,2.7533,5.5067,2.7533,1.8356,0.9178,4.5889,1.8356,1.8356,4.5889,1.8356,0.9178,1.8356,1.8356,3.6711,1.8356,0.0,0.9178,4.5889,0.9178,3.6711,0.0822
seq1258,17.6987,0.0,5.5891,16.7672,1.863,16.7672,0.9315,1.863,13.9727,3.726,3.726,2.7945,4.6576,5.5891,0.0,3.726,9.3151,17.6987,0.0,3.726,0.0685
seq1259,0.0,0.0,0.0,0.0,5.2543,2.6272,0.0,0.0,0.0,0.0,0.0,0.0,14.8873,0.0,6.13,0.8757,0.0,0.0,0.8757,1.7514,0.1243
seq1260,0.9358,0.0,0.0,0.0,0.9358,0.0,1.8715,0.0,0.9358,5.6146,0.0,0.9358,0.0,0.0,0.0,2.8073,0.9358,1.8715,0.0,0.0,0.0642
seq1261,14.6786,4.5871,14.6786,3.6697,0.9174,10.0915,2.7522,4.5871,8.2567,14.6786,1.8348,4.5871,4.5871,9.1741,8.2567,5.5045,3.6697,9.1741,2.7522,0.0,0.0826
seq1262,0.0,0.0,0.0,0.0,1.5342,0.0,0.0,0.7671,0.0,0.0,0.0,0.0,0.0,0.0,4.6025,0.0,0.0,0.0,3.0683,0.0,0.2329
seq1263,0.0,0.0,0.0,0.0,0.8512,0.0,0.0,0.0,5.1074,3.4049,0.0,0.0,0.8512,0.8512,4.2561,0.0,0.0,2.5537,1.7025,0.8512,0.1488
seq1264,4.5976,0.0,0.9195,3.6781,1.8391,2.7586,0.9195,1.8391,3.6781,1.8391,0.9195,1.8391,1.8391,0.0,0.9195,0.9195,5.5172,1.8391,0.0,2.7586,0.0805
seq1265,5.5159,0.0,0.9193,4.5965,1.8386,0.9193,0.9193,0.9193,3.6772,2.7579,0.9193,0.0,0.9193,3.6772,0.9193,0.9193,5.5159,0.0,0.9193,1.8386,0.0807
seq1266,0.9272,0.0,0.0,0.0,0.9272,0.9272,1.8545,0.9272,2.7817,5.5634,0.0,0.0,0.9272,0.0,0.0,0.0,0.0,0.9272,0.0,0.0,0.0728
seq1267,1.8286,0.0,0.0,0.0,0.0,0.9143,0.9143,0.9143,2.7429,3.6571,0.9143,0.0,0.9143,0.0,0.0,0.9143,0.0,2.7429,0.0,0.0,0.0857
seq1268,0.0,0.0,0.0,0.9562,0.0,0.0,0.9562,0.9562,0.0,4.7809,0.0,1.9124,1.9124,1.9124,0.0,0.0,0.9562,0.9562,0.0,0.9562,0.0438
seq1269,1.8628,0.0,0.0,1.8628,0.0,1.8628,0.0,0.9314,0.0,0.9314,0.9314,0.9314,0.0,0.0,0.0,0.9314,0.9314,0.9314,0.0,1.8628,0.0686
seq1270,1.7393,1.7393,0.0,0.8696,1.7393,4.3482,1.7393,1.7393,0.0,0.8696,0.0,0.8696,1.7393,0.0,4.3482,2.6089,0.8696,1.7393,0.8696,0.0,0.1304
seq1271,0.0,3.6346,0.9086,0.0,1.8173,5.4519,1.8173,2.7259,0.0,0.9086,0.9086,0.9086,1.8173,4.5432,4.5432,0.9086,1.8173,0.9086,0.0,0.0,0.0914
seq1272,0.9168,0.0,0.9168,0.0,0.0,2.7505,0.0,0.0,0.0,4.5842,0.0,2.7505,0.0,0.0,0.9168,0.9168,0.9168,0.9168,0.0,0.0,0.0832
seq1273,2.8047,0.0,0.0,0.0,0.9349,1.8698,0.0,0.9349,0.9349,4.6745,0.0,0.0,0.0,0.9349,0.0,0.9349,0.9349,0.9349,0.0,0.0,0.0651
seq1274,5.5488,3.6992,3.6992,8.3232,2.7744,11.0976,1.8496,5.5488,9.248,9.248,0.0,8.3232,4.624,4.624,0.9248,15.7216,8.3232,22.1952,0.9248,5.5488,0.0752
seq1275,6.4958,0.0,0.928,0.928,0.928,2.7839,1.8559,0.928,1.8559,3.7119,0.928,1.8559,1.8559,0.928,1.8559,3.7119,4.6398,1.8559,0.928,2.7839,0.07200000000000001
seq1276,0.0,0.0,3.7112,5.5668,0.9278,0.0,0.0,1.8556,7.4225,1.8556,0.9278,1.8556,1.8556,1.8556,0.0,5.5668,5.5668,0.9278,0.0,0.0,0.0722
seq1277,3.6717,0.0,1.8359,0.9179,0.9179,3.6717,0.0,0.0,7.3435,0.0,0.0,2.7538,0.9179,0.9179,1.8359,2.7538,1.8359,1.8359,0.0,0.0,0.0821
seq1278,0.8927,0.0,0.0,0.0,2.6781,4.4636,0.0,2.6781,7.1417,3.5708,0.0,0.0,2.6781,0.0,6.249,0.8927,0.0,2.6781,0.0,0.0,0.1073
seq1279,1.8171,0.0,0.0,0.0,1.8171,1.8171,0.0,0.9086,3.6343,3.6343,0.0,0.9086,0.9086,0.0,1.8171,0.0,0.9086,0.9086,0.9086,0.0,0.0914
seq1280,2.559,0.0,0.0,0.0,0.0,3.412,0.853,0.853,0.853,4.265,0.0,1.706,0.0,0.853,3.412,0.0,0.853,0.0,2.559,0.0,0.147
seq1281,2.7262,1.8174,0.0,0.9087,0.0,2.7262,0.0,1.8174,5.4523,3.6349,0.0,2.7262,0.0,0.0,0.9087,0.9087,0.9087,4.5436,0.0,0.0,0.0913
seq1282,3.4326,0.0,0.8582,0.8582,0.8582,4.2908,0.8582,3.4326,2.5745,2.5745,1.7163,0.8582,0.8582,1.7163,2.5745,0.8582,0.8582,1.7163,4.2908,1.7163,0.1418
seq1283,1.8795,1.8795,0.9397,1.8795,0.9397,1.8795,0.0,0.9397,6.5782,0.9397,0.9397,1.8795,1.8795,0.0,0.9397,1.8795,0.0,1.8795,0.0,0.0,0.0603
seq1284,4.4904,5.3885,1.7962,0.0,0.8981,4.4904,1.7962,0.8981,0.8981,2.6943,0.8981,0.8981,0.8981,0.0,4.4904,0.8981,0.8981,1.7962,0.8981,0.0,0.1019
seq1285,0.837,0.0,0.0,0.0,0.0,0.0,0.0,1.6741,0.0,0.837,0.837,0.0,8.3703,0.837,7.5333,0.837,0.837,0.0,2.5111,4.1852,0.163
seq1286,0.0,0.0,0.0,0.0,0.0,0.846,0.0,0.0,0.0,0.846,0.0,0.0,3.384,0.0,5.076,3.384,2.538,0.0,1.692,1.692,0.154
seq1287,0.0,0.0,0.0,0.8693,0.8693,0.0,0.0,2.6078,0.8693,1.7385,0.0,0.8693,0.8693,0.0,8.6925,0.0,1.7385,0.8693,0.0,0.8693,0.1307
seq1288,0.0,0.0,0.8929,0.0,0.0,2.6788,0.0,0.8929,0.8929,2.6788,0.0,0.8929,1.7859,0.8929,8.0365,0.8929,1.7859,0.0,0.8929,1.7859,0.1071
seq1289,0.8325,0.0,0.8325,0.0,0.0,0.8325,0.0,2.4975,0.8325,0.8325,0.0,0.8325,5.8275,0.8325,6.66,0.8325,1.665,0.0,3.33,0.0,0.1675
seq1290,0.0,0.0,0.9132,0.0,0.0,14.6107,0.0,0.0,0.9132,0.0,0.0,0.0,0.0,0.0,0.9132,2.7395,0.0,0.9132,4.5658,0.0,0.0868
seq1291,0.8831,0.8831,0.0,1.7661,2.6492,1.7661,0.8831,2.6492,5.2983,0.8831,0.8831,1.7661,2.6492,0.8831,0.8831,0.0,2.6492,0.8831,1.7661,2.6492,0.1169
seq1292,0.0,3.6652,0.9163,0.0,1.8326,3.6652,0.9163,0.9163,0.9163,3.6652,0.0,1.8326,10.0794,0.9163,2.7489,0.9163,1.8326,1.8326,0.9163,0.9163,0.0837
seq1293,0.9155,3.6618,0.9155,0.9155,2.7464,4.5773,0.9155,0.9155,0.9155,4.5773,0.0,0.9155,10.9855,0.9155,3.6618,2.7464,0.0,2.7464,0.9155,1.8309,0.0845
seq1294,5.585,1.8617,0.9308,0.0,0.9308,1.8617,0.0,0.9308,0.9308,1.8617,0.0,2.7925,0.9308,0.9308,1.8617,1.8617,5.585,3.7234,0.0,1.8617,0.0692
seq1295,3.6701,1.835,0.0,0.9175,0.9175,1.835,0.0,0.9175,1.835,3.6701,0.9175,0.9175,0.9175,1.835,0.9175,0.9175,1.835,1.835,0.9175,0.0,0.0825
seq1296,0.0,0.0,0.0,0.0,0.8793,0.0,0.0,0.8793,2.6379,0.8793,0.0,0.8793,0.8793,0.0,2.6379,1.7586,0.8793,2.6379,1.7586,0.0,0.1207
seq1297,0.8373,0.8373,0.0,0.0,2.5118,0.0,0.0,0.0,0.0,1.6746,0.0,0.8373,0.8373,1.6746,5.0237,0.0,1.6746,0.0,0.8373,0.0,0.1627
seq1298,0.0,0.0,0.0,0.0,2.6637,0.8879,2.6637,0.0,1.7758,2.6637,0.0,0.0,0.0,0.0,3.5516,0.8879,0.8879,0.8879,0.0,0.8879,0.1121
seq1299,0.0,0.0,0.0,0.0,0.8021,0.0,0.0,0.0,0.8021,0.8021,0.8021,0.0,0.0,0.0,2.4062,0.8021,0.8021,0.8021,1.6041,0.0,0.1979
seq1300,1.6244,0.8122,0.0,0.0,0.8122,0.0,0.0,0.0,0.8122,0.8122,0.0,0.8122,0.0,0.0,3.2489,2.4367,0.0,0.8122,2.4367,0.0,0.1878
seq1301,0.0,0.0,0.0,0.0,0.8529,0.0,0.0,0.8529,0.0,0.8529,0.0,0.0,1.7059,0.0,5.9706,0.8529,0.8529,3.4117,0.8529,0.0,0.1471
seq1302,0.0,0.0,0.0,0.0,1.7596,0.8798,0.8798,3.5193,2.6395,0.8798,0.0,0.0,0.0,0.8798,0.8798,1.7596,0.0,0.0,0.8798,0.8798,0.1202
seq1303,0.8294,0.8294,0.0,0.0,0.0,0.8294,0.0,0.0,0.8294,0.0,0.0,0.0,0.0,0.8294,4.1471,0.0,0.8294,0.8294,3.3177,0.8294,0.1706
seq1304,1.6261,0.0,0.0,0.0,0.0,0.813,0.813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4391,0.813,0.813,0.0,1.6261,0.813,0.187
seq1305,0.0,0.8464,0.8464,0.0,1.6929,1.6929,0.0,1.6929,3.3857,0.8464,0.0,0.8464,0.0,0.0,2.5393,0.8464,0.0,0.8464,0.0,0.8464,0.1536
seq1306,0.0,0.0,0.0,0.0,0.0,0.9511,0.0,0.0,4.7554,1.9022,0.0,0.9511,0.0,0.9511,0.9511,0.0,3.8043,0.9511,0.0,0.0,0.0489
seq1307,0.0,1.7184,0.0,0.0,0.8592,0.0,0.0,0.8592,0.8592,1.7184,0.8592,0.0,0.0,0.8592,3.4367,1.7184,1.7184,0.0,0.8592,0.8592,0.1408
seq1308,0.8582,0.8582,0.0,0.0,0.0,0.8582,0.0,0.8582,0.0,1.7164,0.0,0.8582,0.0,0.0,4.2909,0.8582,1.7164,0.0,0.0,0.0,0.1418
seq1309,0.8595,0.0,0.0,0.0,0.0,0.0,0.0,2.5786,1.7191,0.8595,1.7191,0.0,0.0,0.0,2.5786,2.5786,0.8595,0.0,0.8595,0.0,0.1405
seq1310,0.0,0.8842,0.0,0.0,0.0,0.8842,0.0,0.0,1.7684,3.5369,0.0,0.0,0.0,0.0,2.6527,1.7684,0.0,1.7684,0.0,0.0,0.1158
seq1311,0.8953,2.6859,0.0,0.0,0.8953,0.8953,0.0,0.8953,1.7906,0.8953,0.0,0.0,0.8953,0.0,1.7906,0.0,1.7906,0.0,0.8953,0.0,0.1047
seq1312,0.0,0.0,0.0,0.0,0.0,1.7641,0.8821,2.6462,1.7641,3.5282,0.8821,0.0,0.0,0.0,1.7641,1.7641,0.0,0.8821,0.8821,0.0,0.1179
seq1313,1.6427,0.0,0.0,0.0,0.0,1.6427,0.0,0.0,0.0,1.6427,0.0,0.0,0.0,0.0,3.2853,0.8213,0.8213,0.8213,0.8213,0.8213,0.1787
seq1314,0.0,0.0,0.0,0.0,0.886,3.5441,0.0,0.886,5.3161,3.5441,0.886,0.0,0.0,0.0,2.6581,0.0,0.0,0.0,0.0,1.772,0.114
seq1315,0.8921,0.8921,0.8921,0.0,1.7842,0.0,0.0,0.0,3.5684,3.5684,0.8921,0.8921,0.0,0.0,1.7842,0.0,0.0,0.8921,0.0,0.0,0.1079
seq1316,13.2396,0.0,0.9457,0.0,0.9457,6.6198,0.9457,1.8914,1.8914,8.5112,0.0,0.0,0.9457,1.8914,0.0,3.7827,5.6741,5.6741,1.8914,0.0,0.0543
seq1317,9.3844,3.7538,0.0,0.0,0.0,5.6306,0.9384,0.9384,0.0,0.9384,0.0,6.5691,0.9384,0.0,1.8769,2.8153,1.8769,3.7538,0.0,1.8769,0.0616
seq1318,1.8405,7.362,0.9202,0.0,0.0,3.681,0.0,2.7607,0.9202,0.0,0.0,0.0,1.8405,1.8405,2.7607,7.362,0.0,0.0,0.9202,2.7607,0.0798
seq1319,4.6786,7.4857,0.9357,0.0,0.0,3.7428,0.0,0.9357,0.9357,0.9357,0.0,1.8714,7.4857,2.8071,2.8071,0.9357,1.8714,1.8714,0.0,4.6786,0.0643
seq1320,4.6192,7.3908,0.9238,0.9238,0.0,2.7715,0.9238,2.7715,0.9238,0.9238,0.0,2.7715,4.6192,1.8477,4.6192,5.5431,0.9238,0.9238,0.0,3.6954,0.0762
seq1321,0.0,0.0,0.0,0.0,2.5473,0.8491,0.0,3.3964,0.0,0.8491,0.0,0.0,10.1891,0.0,8.4909,0.0,0.0,0.0,0.0,0.8491,0.1509
seq1322,0.0,0.0,0.8771,0.0,1.7542,0.8771,0.0,2.6314,0.8771,1.7542,0.0,0.8771,8.7712,0.0,5.2627,0.8771,0.0,0.0,3.5085,0.0,0.1229
seq1323,0.0,0.0,0.0,0.0,5.282,2.641,0.0,5.282,8.8034,0.0,0.0,0.0,0.8803,0.0,2.641,0.0,1.7607,0.0,0.0,0.0,0.1197
seq1324,1.7888,0.0,0.0,0.0,3.5775,3.5775,1.7888,1.7888,4.4719,1.7888,0.8944,0.8944,0.0,0.0,3.5775,1.7888,0.0,0.0,0.0,0.0,0.1056
seq1325,2.4739,0.0,0.0,0.0,1.6493,4.1232,0.0,1.6493,0.0,1.6493,0.0,0.0,0.0,0.0,7.4217,0.8246,0.8246,0.8246,1.6493,0.8246,0.1754
seq1326,0.9505,0.0,0.0,0.0,1.901,1.901,1.901,1.901,0.0,2.8515,0.0,0.0,0.0,0.9505,0.0,0.0,0.0,0.0,0.0,0.0,0.0495
seq1327,0.9129,0.0,0.0,0.0,4.5643,0.9129,0.9129,1.8257,2.7386,1.8257,0.0,0.9129,0.9129,0.9129,1.8257,0.9129,0.9129,0.0,0.0,0.0,0.0871
seq1328,1.8138,0.0,0.0,2.7206,0.0,0.9069,0.0,0.9069,8.1619,5.4413,0.0,6.3481,0.0,0.0,1.8138,1.8138,0.0,1.8138,0.0,0.9069,0.0931
seq1329,1.8665,0.0,0.0,1.8665,0.9333,2.7998,0.0,0.9333,0.0,1.8665,0.0,0.9333,0.9333,0.0,1.8665,0.9333,0.9333,1.8665,0.0,0.9333,0.0667
seq1330,0.0,0.0,0.9175,0.0,0.0,2.7526,0.0,0.0,1.8351,0.9175,0.9175,0.9175,0.0,0.9175,6.4227,0.0,1.8351,0.9175,1.8351,0.0,0.0825
seq1331,7.0452,0.0,0.8806,3.5226,2.6419,1.7613,0.0,0.8806,6.1645,4.4032,0.8806,0.8806,3.5226,0.0,4.4032,2.6419,0.0,0.8806,0.8806,1.7613,0.1194
seq1332,0.8726,0.0,0.0,1.7452,1.7452,0.8726,0.0,0.8726,3.4905,0.8726,0.0,0.8726,0.0,0.8726,0.0,0.0,0.0,0.0,0.8726,0.0,0.1274
seq1333,0.0,0.0,0.0,0.0,0.8785,0.8785,0.8785,1.757,0.8785,1.757,0.0,1.757,0.0,0.0,0.8785,0.8785,0.0,0.8785,0.0,1.757,0.1215
seq1334,0.9539,0.9539,0.9539,0.0,0.0,1.9077,0.9539,0.0,0.0,0.9539,0.9539,0.0,0.0,0.0,0.0,0.0,1.9077,0.0,0.0,0.9539,0.0461
seq1335,2.626,0.0,0.0,0.0,2.626,2.626,0.0,0.8753,7.0027,4.3767,0.0,0.8753,1.7507,1.7507,7.0027,0.8753,0.8753,1.7507,0.0,2.626,0.1247
seq1336,0.9127,0.0,0.0,0.0,3.6508,2.7381,4.5635,2.7381,0.9127,1.8254,0.9127,0.9127,0.0,0.0,4.5635,0.0,0.0,0.9127,0.0,0.0,0.0873
seq1337,3.6242,0.0,0.0,3.6242,1.8121,2.7182,0.0,0.9061,5.4363,0.9061,0.0,0.0,0.9061,0.9061,4.5303,0.9061,1.8121,6.3424,0.9061,0.0,0.0939
seq1338,4.5248,0.0,0.905,6.3348,0.905,2.7149,0.905,1.8099,9.9546,2.7149,0.0,0.0,0.905,1.8099,4.5248,0.905,1.8099,8.1447,0.905,0.0,0.095
seq1339,5.9172,0.0,0.0,0.0,2.5359,1.6906,0.8453,0.0,1.6906,0.8453,0.0,0.8453,0.0,0.0,2.5359,0.0,0.0,0.0,1.6906,0.0,0.1547
seq1340,6.5343,6.5343,2.8004,1.8669,0.9335,3.7339,0.9335,1.8669,8.4012,1.8669,5.6008,3.7339,5.6008,1.8669,3.7339,4.6673,13.0685,7.4677,1.8669,1.8669,0.0665
seq1341,2.7987,5.5973,0.9329,0.9329,0.0,5.5973,1.8658,2.7987,6.5302,0.9329,0.0,3.7315,2.7987,1.8658,0.0,5.5973,1.8658,0.9329,0.9329,2.7987,0.0671
seq1342,9.913,0.0,9.913,7.2094,6.3083,24.3319,4.5059,5.4071,6.3083,8.1106,1.8024,5.4071,5.4071,6.3083,9.913,10.8142,7.2094,8.1106,3.6047,4.5059,0.0988
seq1343,2.7016,5.4031,4.5026,1.801,0.9005,2.7016,0.0,0.0,10.8063,2.7016,0.0,4.5026,0.9005,0.9005,0.9005,2.7016,2.7016,0.9005,1.801,2.7016,0.0995
seq1344,0.9108,1.8216,0.0,0.0,0.9108,2.7324,1.8216,1.8216,5.4647,2.7324,0.0,1.8216,0.0,0.0,1.8216,3.6431,0.9108,2.7324,0.0,0.9108,0.0892
seq1345,0.0,0.0,0.0,0.0,3.5983,0.8996,0.8996,0.0,1.7991,3.5983,0.0,0.8996,1.7991,0.0,0.8996,0.8996,0.8996,0.8996,0.8996,0.0,0.1004
seq1346,0.0,6.4647,0.9235,3.6941,0.9235,1.8471,1.8471,0.0,6.4647,0.9235,0.9235,0.0,0.0,0.9235,4.6176,3.6941,2.7706,0.0,0.0,0.0,0.0765
seq1347,0.0,7.4799,2.805,0.935,0.935,5.61,0.935,1.87,1.87,0.935,0.0,0.935,2.805,0.935,0.0,3.74,0.935,0.935,0.935,0.935,0.065
seq1348,4.6912,6.5677,0.0,2.8147,3.753,6.5677,1.8765,0.9382,2.8147,10.3206,0.9382,0.9382,2.8147,1.8765,0.9382,6.5677,0.9382,5.6294,0.9382,0.9382,0.0618
seq1349,0.0,5.3332,0.8889,0.0,0.8889,7.9998,1.7777,2.6666,3.5554,0.8889,0.0,1.7777,0.0,0.0,1.7777,1.7777,0.0,0.0,0.8889,3.5554,0.1111
seq1350,6.4484,11.0544,3.6848,3.6848,2.7636,8.2908,6.4484,1.8424,5.5272,3.6848,0.0,0.9212,11.9756,0.9212,4.606,4.606,4.606,1.8424,0.9212,1.8424,0.0788
seq1351,0.0,3.5245,0.0,0.0,0.8811,1.7622,0.0,0.0,0.0,0.0,0.0,1.7622,0.0,0.0,3.5245,0.0,0.0,2.6434,0.8811,2.6434,0.1189
seq1352,3.6589,1.8295,0.9147,0.0,0.9147,2.7442,0.9147,1.8295,3.6589,0.0,0.0,1.8295,0.0,0.0,0.0,2.7442,0.9147,5.4884,1.8295,0.9147,0.0853
seq1353,0.0,0.0,1.7847,1.7847,0.8923,0.8923,0.8923,0.0,0.8923,1.7847,1.7847,0.8923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1077
seq1354,1.7608,1.7608,0.8804,2.6412,1.7608,11.4453,0.0,6.1628,8.8041,0.8804,0.0,0.0,0.0,0.0,0.8804,1.7608,0.8804,2.6412,0.8804,0.0,0.1196
seq1355,9.9629,0.9057,3.6229,1.8114,8.1515,14.4915,3.6229,1.8114,0.9057,9.0572,0.9057,5.4343,10.8686,6.34,7.2457,8.1515,2.7172,4.5286,2.7172,5.4343,0.0943
seq1356,7.2694,0.0,9.0867,3.6347,4.5434,11.8127,4.5434,6.3607,4.5434,7.2694,1.8173,11.8127,5.452,7.2694,8.178,11.8127,6.3607,14.5387,2.726,9.0867,0.0913
seq1357,0.8911,0.0,0.0,0.0,1.7823,2.6734,0.0,0.8911,0.0,3.5645,0.0,0.0,0.8911,0.0,1.7823,0.0,0.8911,0.8911,0.0,0.0,0.1089
seq1358,2.8641,0.0,0.0,0.0,0.9547,0.9547,0.0,1.9094,0.9547,3.8188,0.0,0.0,0.9547,0.9547,0.0,4.7735,0.0,1.9094,0.9547,0.0,0.0453
seq1359,4.6388,5.5666,2.7833,0.0,1.8555,4.6388,1.8555,1.8555,0.0,2.7833,0.0,0.9278,0.9278,1.8555,3.7111,3.7111,0.9278,2.7833,0.0,0.9278,0.0722
seq1360,0.0,5.4994,4.5829,0.0,4.5829,4.5829,3.6663,0.9166,10.0823,1.8331,1.8331,0.9166,2.7497,3.6663,0.9166,2.7497,3.6663,2.7497,0.0,2.7497,0.0834
seq1361,7.2933,3.6466,1.8233,3.6466,4.5583,4.5583,0.0,2.735,7.2933,10.9399,1.8233,0.9117,6.3816,3.6466,5.47,8.205,4.5583,7.2933,0.9117,1.8233,0.0883
seq1362,0.0,0.0,0.0,0.0,0.8944,0.8944,3.5778,0.0,0.8944,1.7889,0.0,0.0,1.7889,0.8944,5.3667,2.6833,0.8944,0.8944,0.8944,1.7889,0.1056
seq1363,0.0,0.0,0.0,0.0,0.8797,1.7593,1.7593,0.8797,1.7593,3.5187,0.0,0.0,0.0,0.8797,5.278,0.8797,1.7593,2.639,0.8797,1.7593,0.1203
seq1364,0.8354,0.0,0.0,0.0,1.6707,4.1768,0.0,3.3414,1.6707,1.6707,0.0,0.8354,0.0,0.8354,7.5182,0.8354,1.6707,0.0,1.6707,0.0,0.1646
seq1365,3.7496,0.0,0.9374,1.8748,2.8122,0.0,0.0,0.0,5.6244,0.9374,0.9374,0.0,5.6244,0.9374,0.0,2.8122,3.7496,2.8122,0.0,0.9374,0.0626
seq1366,3.3471,0.0,0.8368,0.0,0.0,5.8573,0.0,0.8368,0.8368,0.0,0.0,0.0,0.0,0.0,11.7147,1.6735,0.0,0.8368,0.0,0.0,0.1632
seq1367,1.8362,7.3446,0.9181,1.8362,1.8362,6.4265,0.0,0.9181,4.5904,2.7542,0.0,0.9181,1.8362,1.8362,1.8362,3.6723,0.9181,0.9181,0.0,0.9181,0.0819
seq1368,1.7207,0.8603,0.0,0.8603,0.8603,3.4414,0.0,1.7207,1.7207,1.7207,0.0,0.0,0.0,0.8603,1.7207,0.8603,0.8603,2.581,0.0,0.0,0.1397
seq1369,6.3321,3.6183,2.7138,2.7138,0.0,3.6183,2.7138,5.4275,5.4275,5.4275,3.6183,3.6183,2.7138,2.7138,8.1413,2.7138,0.9046,7.2367,0.0,1.8092,0.0954
seq1370,0.0,0.0,0.0,0.8979,0.8979,7.1831,0.0,2.6937,0.8979,0.0,0.0,0.0,0.0,0.0,0.8979,0.0,0.0,1.7958,0.0,1.7958,0.1021
seq1371,2.8221,0.0,0.0,0.0,0.9407,2.8221,0.0,3.7627,2.8221,4.7034,0.0,0.0,0.9407,0.0,0.0,1.8814,0.0,0.0,0.0,0.0,0.0593
seq1372,0.0,0.0,0.8794,0.8794,1.7588,5.2765,1.7588,0.8794,0.0,1.7588,0.0,0.8794,7.0353,1.7588,7.0353,1.7588,0.8794,0.0,0.8794,0.0,0.1206
seq1373,1.8059,0.0,0.903,0.0,1.8059,0.903,0.903,2.7089,0.903,0.0,0.0,3.6118,8.1266,0.903,4.5148,0.903,0.903,0.903,0.903,0.0,0.09699999999999999
seq1374,4.599,0.0,0.0,0.9198,0.9198,11.0376,0.9198,2.7594,2.7594,3.6792,0.0,6.4386,2.7594,0.9198,0.0,1.8396,2.7594,0.9198,0.9198,2.7594,0.0802
